"conversation_id_str","lang","full_text"
"1636706268177108994","in","@BisKota_ Ini kayaknya masih lebih murah ya dari pada bus patas jurusan tapal kuda. Surabaya - Jember normal 120rb padahal sebelum pandemi cuma 60. Kalau ada hari besar nasional harganya bisa naik lagi 😭"
"1658100007990329347","in","@subschfess Offline kalau ga pandemi gini. Harus ke Surabaya. Gaada cabang"
"1635283937403768834","in","@aan__ Sesak napas aku liatnya, padahal pandemi sdh berlalu. Pernah maen ke Jkt. Dr Gambir ke Bekasi 4jam...peace Surabaya..🙌"
"1635648519083290628","in","@nksthi Surabaya juga sudah mulai banyak ini asli sehabis pandemi banyak bermunculan."
"1657900471221391363","in","@ismailfahmi @rudi_utomo84 Meski mungkin ada yang lebih enak, tapi menurut saya Soto Cak Har ini enak. sebelum pandemi, kalau pas main ke Surabaya, saya selalu diajak makan di sini sama almarhum pakde. Saya makan 2 porsi."
"1635903448125440000","in","Rumah UMKM Rabu, 15 Maret 2023, pukul 15.00 - 16.00 WIB

Bersama : Q.Sylviana D.K - Pemilik Vivi Lemper VQT
Tema  :  “Pelaku UMKM yang Masih Eksis di Kala Pandemi”

Yuk, simak talkshownya hanya di Radio Mercury Surabaya.
Jangan sampai ketinggalan ya.....?

#96fm #rumahumkm https://t.co/B4DjJzoA84"
"1656879411873058819","in","@48timee Baru kali ini  ada GreShan offair sejak sebelum pandemi. Surabaya memang selalu diistimewakan yahh  :""("
"1656900917034352640","in","@sshaniindira Baru kali ini sejak sebelum pandemi. Surabaya memang diistimewakan yahb"
"1635094606953209857","in","@Aku08__ @KAI121 Surat Edaran ini hanya berlaku disaat pada masa pandemi. 
Apakah anda punya TV, jalan jalan ke market, atau lihat pejabat kita apakah menerapkan pada surat Edaran ini.?
Soal booster ke 1, 2,3,4,5,6 dan seterusnya itu hanya akal akalan mereka berbisnis dengan rakyatnya soal vaksin https://t.co/YJoD09V9t0"
"1630529133817253890","in","Koleksi Terkini Lenovo Dukung Produktivitas di Era Hybrid.

Hybrid kini tengah jadi tren gaya hidup masyarakat. Tren ini muncul saat pandemi Covid-19 melanda dan semakin digemari akibat… https://t.co/LgzSPRjZvU #Teknologi #laptopterbaru #Lenovo #Surabaya via @beritajatimcom"
"1629361676175962112","in","@sbyfess Jauh sebelum pandemi, pernah jalan naik ini. Ruteku waktu itu ke Balai Pemuda-Museum BI-Tugu Pahlawan-Siola. Seru sih, belajar sambil liat Surabaya dari sisi ""jadul.""
Bisa jadi date idea juga🫶🏻
Kalo kuliner engga ada waktu itu, cuma kalo mau beli2 ya boleh pas mampur."
"1634752107491500033","in","Dari Gowes Bareng Saat Pandemi, ICC Surabaya Genap 2 Tahun.

Berawal dari kegiatan gowes bareng saat pandemi, ICC kini menjadi komunitas penggemar sepeda terbesar di Surabaya. -- Ikuti… https://t.co/xl5DVda9gr #GayaHidup #gowes #iccsurabaya #ikasmadasurabaya via @beritajatimcom"
"1633767908995383297","in","@wietj4k @ImamMarzukiRid1 @mutajir_mohamat @Aceh1496 @MinPres Yg sebelum biawak itu aslinya orang Surabaya yg transmigrasi kakeknya dr dulu.kan wkt itu bapaknya sebelum mati kurleb sebelum pandemi kopid minta pengen lihat kota Surabaya di turutin bbrp bulan kemudian mati deh.klo ga salah dia masih jd WC 1 deh kejadiannya."
"1655343401750110208","in","Semakin Meningkat di Jatim, Ketahui Gejala Covid Arcturus Varian Baru, Tak Cuma Flu dan Batuk.

Meskipun WHO sudah mencabut level emergensi, akan tetapi pandemi Covid tetap belum usai. Justru muncul… #Ragam #Covid #penyakit #Surabaya via @beritajatimcom https://t.co/IiBK1uaLxm"
"1633810592187445251","in","lupeusanh tuh dari 2017 udah mulai dagangg, dagang cetak foto polaroid sampe lulus sma. terus pindah ke surabaya dagangannya hiatussss. ehh ada pandemi jugaa yaudah dehh stopppp jualan. 
ngrintis lagi, ngrintis lagi pelan pelan yah 1,2 cust adaaa aman.
terus sekarang mulai lagi🫶"
"1628572011521011712","in","@dewahoya kl Surabaya ga ruh mas, kl Semarang aku ada langganan,  tapi skg dah tutup sejak pandemi kemarin"
"1633022621158883328","in","Tindaklanjuti Rakor, Bersama BPKP Jatim Susun Profil Resiko Fraud

Ketua KPU Surabaya sekaligus Divisi Keuangan, Umum, Logistik, dan Rumah Tangga, Nur Syamsi turut menyampaikan kronologi pelaksanaan Pemilihan terakhir di masa pandemi.

Informasi selengkapnya dapat dilihat https://t.co/1q1l86Yd2R"
"1632912699553374209","in","@Akhjarapa iyaa, pas sebelum pandemi setau aku semua ujian mandiri offline. Jadi kalo ikut simak harus ke ui, kalo ikut unair ke surabaya, ugm ke jogja, begituu"
"1655268962907860993","in","Organisasi Kesehatan Dunia (WHO) secara resmi mengumumkan bahwa Covid-19 bukan lagi darurat kesehatan global. Dengan demikian penyebaran Covid-19 bukan lagi berstatus pandemi.

#surabaya #resmiaikhiri #covid #who
https://t.co/HGSxg6Rl4Y"
"1655185638298382342","in","Kementerian Pariwisata dan Ekonomi Kreatif RI mengapresiasi gelaran “Festival Rujak Uleg Surabaya” pascapencabutan status pandemi oleh World Health Organization (WHO).

https://t.co/4TUYRYqsje"
"1655043535220146176","in","Walikota Surabaya, Eri Cahyadi akan semakin mengoptimalkan pengembangan wisata dan potensi ekonominya. Pasca WHO cabut pandemi. https://t.co/tyyjSC981a"
"1654421767673507840","in","@susipudjiastuti @jokowi @KemenPU Numpang komen. Purwokerto - Wonosobo juga pengin punya jalur kereta Commuter pak @jokowi Biar yang mudik dari Jakarta/Surabaya yang turun Stasiun Purwokerto bisa langsung nyambung. Dulu ada angkutan terusan ELF tapi sejak Pandemi sudah tidak dijalankan lagi."
"1628224900925370369","in","Sama aja kaya pas jaman pandemi sujud2 di RS soetomo surabaya. Katanya berharap soetomo nolak bantuan. Mana ada RS nolak bantuan kalau jelas. 🗿🗿
Kalau orang mungkin sujud adalah bentuk mangilering belio. 🗿"
"1627520793377902594","in","@MalangTramway @panduwidyanto @rasjawa @JatimPemprov @PTKAIIndonesia @PTkaicommuter @EmilDardak @PemkotSurabaya Jauh sebelom pandemi, waktu KA Komuter Surabaya-Porong lagi rame ramenya, sempet ada wacana ini, unit KRD MCW sempet ditest ke arah Malang, hasilnya ? Trase Bangil-Lawang sama Singosari-Belimbing kereta bolak balik selip, akhirnya gajadi"
"1654818463951761409","in","📍 Surabaya
Alhamdulillah, Pandemi Covid-19 ditetapkan berakhir per hari ini. Semangat yuk semangat, yg sempet tertunda karena alasan Pandemi bisa kembali diteruskan.

#Coronation #KingCharles Princess Charlotte https://t.co/crHndx6E4f"
"1627699707702312960","in","Dulu Surabaya, semenjak pandemi sampe sekarang udah hampir ngga pernah nobar"
"1626457988038021120","in","@yurhepimil @infomalang @yusufgunawan jawa indah tp ekonomi tp setau saya jarang jalan sejak pandemi, mending ke surabaya trs dr sby ambil jurusan blora / cepu"
"1624620661426786304","in","Adik adiknya yanguti goes to Surabaya rencana dari sebelum pandemi ampe yanguti akhiry ga ada, baru kesampean seru bener 🤣 https://t.co/cojOdkwNkd"
"1624396732435161090","in","Industri Textile di Surabaya Kembali Bergeliat, Penjualan Kain Meningkat 50 Persen Pasca Pandemi.

Surabaya (https://t.co/ksziGGp1k3) – Industri textile di Surabaya kembali menggeliat… https://t.co/AgNUAWS6KF #Ekbis #fashion #industritextile #kainseragam via @beritajatimcom"
"1624350434965192705","in","Usai pandemi Covid-19 atau tepatnya memasuki 2023, industri tekstil di Jawa Timur khususnya Surabaya kembali menggeliat. https://t.co/O68uiDGUWo"
"1632761363125903360","in","Tindaklanjuti Rakor, Bersama BPKP Jatim Susun Profil Resiko Fraud

Ketua KPU Surabaya sekaligus Divisi Keuangan, Umum, Logistik, dan Rumah Tangga, Nur Syamsi turut menyampaikan kronologi pelaksanaan Pemilihan terakhir di masa pandemi.

Informasi selengkapnya dapat dilihat https://t.co/ZveBLfCmtI"
"1623339914208370688","in","@mandorkuliWFH Betul sekali~~ Seringkali orang Indonesia non-Bali (terlebih orkay2 Jakarta/Surabaya) ngekritik WNA tp dirinya sendiri jg kemarin pas pandemi beli banyak properti dgn harga sangat murah... berkat purchasing power yg lebih kuat drpd org lokal, plus manfaatin desperation"
"1623567139079852032","in","COVID-19 merupakan pandemi global dengan manifestasi klinis yang bervariasi dan dipengaruhi oleh banyak faktor. Data epidemiologi dari pasien COVID-19 di Surabaya belum banyak dipublikasikan. https://t.co/NP0QbdH3FR"
"1623237081412816897","in","PPKM Dicabut, PN Surabaya Masih Gelar Sidang Online.

Presiden Joko Widodo sudah resmi mencabut Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) selama pandemi Covid-19. -- Ikuti kami di… https://t.co/X45hnmTSKu #HukumKriminal #pnsurabaya #PPKMdicabut via @beritajatimcom"
"1622654834095579138","in","Surabaya - Yang doyan nonton konser merapat! Berikut ini info soal konser di Jatim untuk Februari 2023.Tahun ini, industri hiburan semakin menggeliat pascaterpuruk selama pandemi COVID-19, termasuk konser musik.

https://t.co/0WbdtTqzu8"
"1622618969428619264","in","Seiring situasi pandemi Covid-19 teratasi, mendorong pementasan rutin seni budaya di Balai Pemuda Surabaya dapat digiatkan kembali untuk pembudayaan masyarakat. #Nusantara #AdadiKompas
https://t.co/JiyiHA6QSB"
"1622617507667361794","in","Seiring situasi pandemi Covid-19 teratasi, mendorong pementasan rutin seni budaya di Balai Pemuda Surabaya dapat digiatkan kembali untuk pembudayaan masyarakat. 

https://t.co/TvbCphl9xY

#Nusantara #AdadiKompas"
"1632677388386697217","in","Walikota yang akrab disapa Cak Eri itu mengungkapkan, penghargaan Adipura Kencana sempat terhenti beberapa tahun lalu akibat pandemi Covid-19. Walaupun penghargaan itu sempat terhenti, warga Kota Surabaya tetap konsisten menjaga kebersihan lingkungan bersama. Dari hal tersebutlah https://t.co/vmPKU6zcgs"
"1622616812381736966","in","Seiring situasi pandemi Covid-19 teratasi, mendorong pementasan rutin seni budaya di Balai Pemuda Surabaya dapat digiatkan kembali untuk pembudayaan masyarakat.
https://t.co/XBJbZxwZbE

#Nusantara #AdadiKompas"
"1622615675184488448","in","Seiring situasi pandemi Covid-19 teratasi, mendorong pementasan rutin seni budaya di Balai Pemuda Surabaya dapat digiatkan kembali untuk pembudayaan masyarakat. 
https://t.co/qkb7ZaDtbV

#Nusantara #AdadiKompas"
"1621846802424291328","in","Kemarin malam saya naik Gocar di Surabaya, supirnya bergelar SE. Dia cerita pernah kerja di bank swasta, tapi kena perampingan gegara krisis 1997. Lalu dapat kerja di perusahaan Jepang, tapi kena PHK karena pandemi. Sepertinya banyak yg mengalami hal yg sama"
"1621525561716928514","in","@permanabagazz @begalskateboard @pinkybunny_ @TxtdariHI tahun lalu tiket masih murah kak, ya sama pandemi juga dan lockdown juga. surabaya jakarta cuma 400rb an. sekarang gila udah 3-4 kali lipat 😭"
"1621692998458425347","in","Musim ini 9 pemain skuat Persebaya Surabaya telah mencetak gol di Liga 1.

Musim 2018, 16 pemain.
Musim 2019, 15 pemain
Musim 2020, 4 pemain.*
Musim 2021/22, 10 pemain.
Musim 2022/23, 9 pemain.**

*Liga berhenti karena pandemi.
**Hingga laga pekan ke-22

cc : @arthawidhi"
"1621008205118844929","in","@convomfs Awal² pandemi pernah naek pesawat Surabaya-Banjarmasin PP, nginjak Kalimantan cuman 1jam doang nunggu dibandara. Hbs itu balik,serunya adl 2.2nya dpt gate paling ujung. Belum lagi waktu itu msh antri pemeriksaan krn covid.Sampe Malang kerasa banget kaya hbs ikut lomba jalan cepat"
"1620952376420229121","in","Hallo Sahabat PMI !
Menurut data yang di informasikan Kementerian Kesehatan RI bahwa terjadi peningkatan kasus Campak di beberapa Provinsi.

Kejadian ini, salah satunya disebabkan oleh cakupan imunisasi campak dan rubela yang menurun akibat pandemi Covid-19. https://t.co/DkzwOno5XI"
"1631897294793744384","in","@Widino @valentinuserc @tanyakanrl temenku 2019 dapet tiket promo SQ surabaya-tokyo PP cuma 3 juta untuk keberangkatan 2020. 
eh pas 2020 pandemi, ga bisa kemana mana dan gaada penerbangan sama sekali."
"1619779037844606977","in","Beruntung pas sheila on 7 ke Surabaya kebagian tiket 🫶🏻 mana duta bilang kalo itu konser pertama setelah pandemi xixiii"
"1619698488400572418","in","@BigWin_Svaha Mungkin jalan Surabaya...kalau di Jakarta..dah lama gak hunting sejak pandemi"
"1631319708161982465","in","@worksfess Halo nder, saya dan teman - teman membangun @kirimen_ae kala pandemi sedang ganas dan Alhamdulillah survive sampai sekarang (dan semoga sampai seterusnya). Kuncinya kuatin mental dan sabar.

Yuk yang butuh kurir di area Surabaya bisa pakai jasa kurir KiriMen! https://t.co/iGDlUCmoNL"
"1618953243668922368","in","@yyyyyeaaah @tanyakanrl KA Pasundan pun 2 thn lalu ke Surabaya gubeng masih 94rb kak, stlh pandemi dicabut harga nya jd 275rb dg kelas ekonomi biasa seat 2-3 berhadapan :)"
"1618191520506707972","in","@ezash 4,2jt umk surabaya saat itu tahun 2018 dan semenjak pandemi sekarang malah minus"
"1618090458885890048","in","Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19.https://t.co/otpLpXjyRF

#Nusantara #AdadiKompas"
"1618088285116727296","in","Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19. 
https://t.co/2HCWx7Wzt7

#Nusantara #AdadiKompas"
"1618088145421230080","in","Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19. #Nusantara #AdadiKompas
https://t.co/rZ75fDVkjN"
"1618086686621138945","in","Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19. 

https://t.co/xXdsKQG9Mb

#Nusantara #AdadiKompas"
"1617137161287118852","in","Twitter please do your magic. Sepupuku di pandemi kemarin memutuskan buka kafe di daerah SDPS Surabaya, tapi pengunjungnya sepi 🥲

Padahal menunya menurutku enak, start from 20rb an, ada kopi, menu berat &amp; snack. Ini aku nyoba nasi bakarnya dan lauknya banyak 🥰 https://t.co/TxUDmQD51t"
"1617081984244920322","in","Call 0878-6620-4033, Workshop Pemasaran Properti Online di Surabaya

Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Marketing Digital Internet di Surabaya, Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Bisnis Internet Marketing di Surabaya https://t.co/chBxPBtczS"
"1615922241405091846","in","UMKM Center di Surabaya pada Juli lalu,Direktur Utama BSI menegaskan UMKM sebagai tulang punggung perekonomian Indonesia perlu terus dikuatkan. Karena di tengah krisis akibat pandemi dan ancaman resesi global, UMKM akan sangat rentan dari sisi permodalan
#TalentaWirausahaBSI2023 https://t.co/r7NWK8qISw"
"1615920505978245122","in","Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Promosi Online Melalui Media di Surabaya, Workshop Media Promosi Penjualan Online di Surabaya https://t.co/13U1hL45yK"
"1615871804022886400","in","Tidak banyak yang mengetahui jika misoa yang diproduksi CV Marga Mulya merupakan produsen pertama dan tertua di Indonesia.
#JatimNow #Imlek #produsenmisoa #Surabaya #Tionghoa #China #Indonesia #pandemi https://t.co/OUF9ho4EGz"
"1615357021783732225","in","@OkeSR Ya sebener e ada mas, tarif nya iku kurang lebih sama dengan tarif Malang-Surabaya baik ekonomi maupun patas nya. Cuman semenjak pandemi kemaren tarif nya kan naik tetapi pandemi nya sudah nggak ada tarif nya lupa turun 🤣"
"1615290456782573571","in","Kalau mengutip dari podcast di kak beby dan roommate. Kak putri sebetulnya udah berniat ninggalin jeketi setelah anniv di surabaya. Dan udah nyiapin tim juga yg bs nerusin dia ketika ga ada. 
Cuma efek pandemi, timnya disband, ada R-word jg. 

Klo timnya msh ada, jot kek mana ya?"
"1614235318206738432","in","Call 0878-6620-4033, Workshop Pemasaran Online Shop di Surabaya
Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Cara Memasarkan Produk Online Shop di Surabaya, Workshop Pemasaran Online Di Masa Pandemi di Surabaya, Workshop Bisnis Pemasaran Online di Surabaya https://t.co/w7FL8dwsxS"
"1613481039363739648","in","Perkenalkan namaku Parjo seorang pekerja borongan yang biasa melakukan renovasi gedung maupun rumah. Sudah 5 Bulan lamanya aku menganggur karena pandemi covid yang melanda Indonesia yang menyebabkan aku dan istriku memutuskan untuk tinggal di kampungku di daerah Surabaya."
"1613383132337831936","in","@hrdbacot Pas pandemi pernah laju Cepu-Surabaya PP, thanks to KA Lokal yg super murah"
"1613443554013249542","in","2020 era pandemi goblok bgt kan mau k cilegon yach k nikahan sepupu
sebelumnya mau mampir bandung dlu, jd d rumah sodara dlu ntar k cilegon bareng² dan nginep d hotel d cilegon
nah, dr jember k surabaya sok ngide nih naik kereta eksekutif atau bisnis gt agak mahal dkit gppa"
"1613199183485497344","in","Kelas Digital Marketing Untuk Asuransi di Surabaya

Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Workshop Marketing Digital Deskripsi Internet di Blitar, Workshop Pemasaran Online Di Masa Pandemi di Blitar, Workshop Bisnis Internet Marketing di Blitar, https://t.co/DUtr8JVJzZ"
"1613142788152983553","in","Kepala Dishub Surabaya, Tundjung Iswandaru mengatakan bahwa penurunan PAD hal yang biasanya karena berdampak dari pandemi Covid-19. #selaluid... https://t.co/xUr5RP4p5C"
"1612855358040731650","in","Call 0878-6620-4033, Workshop Online Marketing Wirausaha di Surabaya

Hubungi 0878-6620-4033, Griya Marketer menyelenggarakan Kursus Pemasaran Online Di Masa Pandemi, Kursus Cara Memasarkan Produk Di Internet, Kursus Cara Pemasaran Online, Kursus Bisnis Digital Marketing https://t.co/HVuOr4nc6a"
"1612793465636794370","in","@sbyfess Sekarang kerja di tempat lain, tapi foto ini aku banggain karena saat itu perjuangan buat bisa tetap hidup itu berat bener. Ngejelajah surabaya-sidoarjo-gresik ngirim paket buat memenuhi kebutuhan sehari-hari waktu parah-parahnya pandemi. 

Forever i'm grateful @kirimen_ae https://t.co/bv5lkM7WIB"
