lang,full_text,processed_text,word_tokens,word_weights,polarity_score
in,"@KAI121 Saya heran, Kereta Surabaya - Malang ada tiket eksekutif 30rb dgn durasi perjalanan 1jam 30an mnit, tapi Pekalongan Semarang Hanya 1 jam belasan menit, paling murah ekonomi 49ribu dgn Airlangga. Kaligung harga naik dgn alasan pengurangan seat saat pandemi. Skrg endemi? 😩",heran kereta surabaya malang tiket eksekutif 30rb dgn durasi perjalanan 1jam 30an mnit pekalongan semarang jam belasan menit murah ekonomi 49ribu dgn airlangga kaligung harga dgn alasan pengurangan seat pandemi skrg endemi ,"['heran', 'kereta', 'surabaya', 'malang', 'tiket', 'eksekutif', '30', 'rb', 'dgn', 'durasi', 'perjalanan', '1jam', '30an', 'mnit', 'pekalongan', 'semarang', 'jam', 'belasan', 'menit', 'murah', 'ekonomi', '49', 'ribu', 'dgn', 'airlangga', 'kaligung', 'harga', 'dgn', 'alasan', 'pengurangan', 'seat', 'pandemi', 'skrg', 'endemi']","['4', '-4', 0, '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '3', 0, 0, 0, 0, 0, 0, '3', 0, 0, 0, 0, '-5', 0, '-5']",-9
in,Pengen cheesecake nya uncle tetsu🥲 sedih banget store di surabaya tutup gegara pandemi💔,pengen cheesecake nya uncle tetsu sedih banget store surabaya tutup gegara pandemi ,"['pengen', 'cheesecake', 'nya', 'uncle', 'tetsu', 'sedih', 'banget', 'store', 'surabaya', 'tutup', 'gegara', 'pandemi']","['3', 0, 0, 0, 0, '-5', '1', 0, 0, '-2', '-3', '-5']",-11
in,"Nobar ""Keluarga Cemara"" bareng IMP Kota Surabaya
After many sesion pandemi.. https://t.co/BsjGvtNLLn",nobar keluarga cemara bareng imp kota surabaya after many sesion pandemi ,"['nobar', 'keluarga', 'cemara', 'bareng', 'imp', 'kota', 'surabaya', 'after', 'many', 'sesion', 'pandemi']","[0, '4', 0, '3', 0, '-1', 0, 0, 0, 0, '-5']",1
in,"Bazar Buku ‘Big Bad Wolf Books’ Hadir Kembali Setelah 2 Tahun Vakum.

Surabaya (https://t.co/ksziGGG4m3) – Setelah dua tahun pandemi Covid-19 melanda dunia, Bazar Buku Internasional ‘Big Bad Wolf… https://t.co/QGKmmWvtyG #bazarbuku #bbwb2022 #bigbadwolfbooks #buku #pameranbuku",bazar buku big bad wolf book hadir vakum surabaya pandemi covid 19 melanda dunia bazar buku internasional big bad wolf bazarbuku bbwb2022 bigbadwolfbooks buku pameranbuku ,"['bazar', 'buku', 'big', 'bad', 'wolf', 'book', 'hadir', 'vakum', 'surabaya', 'pandemi', 'covid', '19', 'melanda', 'dunia', 'bazar', 'buku', 'internasional', 'big', 'bad', 'wolf', 'bazarbuku', 'bbwb2022', 'bigbadwolfbooks', 'buku', 'pameranbuku']","[0, 0, 0, '-4', 0, 0, '2', '-3', 0, '-5', 0, 0, 0, '1', 0, 0, 0, 0, '-4', 0, 0, 0, 0, 0, 0]",-13
in,Skrg udah gk prnh ke luar kota lagi sejak pandemi.. Pingn keluar kota surabaya/bali tapi nunggu ada yg mau dulu.. Minimal 5org bt keep aku kesana...,skrg udah gk prnh kota pandemi pingn kota surabaya bali nunggu yg minimal 5org bt keep kesana ,"['skrg', 'udah', 'gk', 'prnh', 'kota', 'pandemi', 'pingn', 'kota', 'surabaya', 'bali', 'nunggu', 'yg', 'minimal', '5org', 'bt', 'keep', 'kesana']","[0, 0, 0, 0, '-1', '-5', 0, '-1', 0, 0, '1', 0, '-3', 0, 0, 0, 0]",-9
in,"#BeritaJatim
Dampak Pandemi Covid-19, Pemkot Surabaya Punya Utang Rp 400 Miliar
#pemkotsurabaya
#utangpembebasanlahan
#pandemicovid-19
https://t.co/pKFrXPGQNW",beritajatim dampak pandemi covid 19 pemkot surabaya utang rp 400 miliar pemkotsurabaya utangpembebasanlahan pandemicovid 19 ,"['beritajatim', 'dampak', 'pandemi', 'covid', '19', 'pemkot', 'surabaya', 'utang', 'rp', '400', 'miliar', 'pemkotsurabaya', 'utangpembebasanlahan', 'pandemicovid', '19']","[0, '-3', '-5', 0, 0, 0, 0, '-4', 0, 0, 0, 0, 0, 0, 0]",-12
in,"#Dampak Pandemi Covid-19, Pemkot Surabaya Punya... - https://t.co/Pq4d44z7vP Jatim #Covid #Covid19 https://t.co/ISbGa5xft3",dampak pandemi covid 19 pemkot surabaya jatim covid covid19 ,"['dampak', 'pandemi', 'covid', '19', 'pemkot', 'surabaya', 'jatim', 'covid', 'covid19']","['-3', '-5', 0, 0, 0, 0, 0, 0, 0]",-8
in,"Dampak Pandemi Covid-19, Pemkot Surabaya Punya Utang Rp 400 Miliar https://t.co/5dUaAZgJ2V",dampak pandemi covid 19 pemkot surabaya utang rp 400 miliar ,"['dampak', 'pandemi', 'covid', '19', 'pemkot', 'surabaya', 'utang', 'rp', '400', 'miliar']","['-3', '-5', 0, 0, 0, 0, '-4', 0, 0, 0]",-12
in,"CSR Dharma Lautan Berlanjut Khitanan Massal Setelah Pandemi, Meringankan Beban Warga Surabaya https://t.co/SGDJwMwFPM",csr dharma lautan berlanjut khitanan massal pandemi meringankan beban warga surabaya ,"['csr', 'dharma', 'lautan', 'berlanjut', 'khitanan', 'massal', 'pandemi', 'meringankan', 'beban', 'warga', 'surabaya']","[0, 0, 0, 0, 0, 0, '-5', '2', '-5', 0, 0]",-8
in,"SMAN 5 Surabaya Gelar SMALA Cup 2022 di SIER Sport Arena.

Surabaya (https://t.co/ksziGGG4m3) – Geliat event olahraga mulai terasa setelah pandemi Covid-19 bisa terkendali. SIER Sport Arena yang… https://t.co/69DQ3hfDHR #ptsier #siersportarena #smalacup #sman5surabaya #olahraga",sman surabaya gelar smala cup 2022 sier sport arena surabaya geliat event olahraga pandemi covid 19 terkendali sier sport arena ptsier siersportarena smalacup sman5surabaya olahraga ,"['sman', 'surabaya', 'gelar', 'smala', 'cup', '2022', 'sier', 'sport', 'arena', 'surabaya', 'geliat', 'event', 'olahraga', 'pandemi', 'covid', '19', 'terkendali', 'sier', 'sport', 'arena', 'ptsier', 'siersportarena', 'smalacup', 'sman5surabaya', 'olahraga']","[0, 0, '2', 0, 0, 0, 0, 0, 0, 0, '-3', 0, 0, '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-6
in,@oscar_assafi @mjktfess @KAI121 Mimin dulu sblm pandemi sering potong kompas kalau ke malang. Berangkat pagi naik Jenggala turun Sidoarjo. Sambung naik kereta ekonomi Surabaya - Malang (Penataran Dhoho). 15ribuan. Skrg sdh ga bisa 😬,mimin sblm pandemi potong kompas malang berangkat pagi jenggala turun sidoarjo sambung kereta ekonomi surabaya malang penataran dhoho 15ribuan skrg sdh ga ,"['mimin', 'sblm', 'pandemi', 'potong', 'kompas', 'malang', 'berangkat', 'pagi', 'jenggala', 'turun', 'sidoarjo', 'sambung', 'kereta', 'ekonomi', 'surabaya', 'malang', 'penataran', 'dhoho', '15', 'ribuan', 'skrg', 'sdh', 'ga']","[0, 0, '-5', '-2', '-3', '-5', '-4', '1', 0, '1', 0, '-3', '-4', 0, 0, '-5', 0, 0, 0, 0, 0, 0, 0]",-29
in,"Indie Clothing Expo XII Digelar di Surabaya, Menjadi Wadah Brand Lokal untuk Bangkit Setelah Pandemi https://t.co/Vzl84fjH48",indie clothing expo xii digelar surabaya wadah brand lokal bangkit pandemi ,"['indie', 'clothing', 'expo', 'xii', 'digelar', 'surabaya', 'wadah', 'brand', 'lokal', 'bangkit', 'pandemi']","[0, 0, 0, 0, 0, 0, 0, 0, 0, '2', '-5']",-3
in,"SEHAT DIKALA PANDEMI, RUTAN SURABAYA MENJADI TUAN RUMAH SENAM BERSAMA KORWIL SURABAYA

https://t.co/OCagSi7eB8
_
@Kemenkumham_RI
@DITJEN_PAS
@Kemenkumham_Jtm
_
#pemasyarakatan
#rutansurabaya
#rutansurabayaWANI https://t.co/AwN0IW8c2X",sehat dikala pandemi rutan surabaya tuan rumah senam korwil surabaya ,"['sehat', 'dikala', 'pandemi', 'rutan', 'surabaya', 'tuan', 'rumah', 'senam', 'korwil', 'surabaya']","['4', 0, '-5', 0, 0, 0, '3', 0, 0, 0]",2
in,"TIMESINDONESIA, SURABAYA – Tren cloud kitchen yang sempat meningkat di masa pandemi, sudah mengalami sedikit penyesuaian ketika status pandemi berubah menjadi endemi.

Istilah cloud kitchen yang tadinya hanya berupa dapur virtual yang berisi beberapa bisnis makanan dan hanya https://t.co/pkuTSJSDb4",timesindonesia surabaya tren cloud kitchen meningkat pandemi mengalami penyesuaian status pandemi berubah endemi istilah cloud kitchen dapur virtual berisi bisnis makanan ,"['timesindonesia', 'surabaya', 'tren', 'cloud', 'kitchen', 'meningkat', 'pandemi', 'mengalami', 'penyesuaian', 'status', 'pandemi', 'berubah', 'endemi', 'istilah', 'cloud', 'kitchen', 'dapur', 'virtual', 'berisi', 'bisnis', 'makanan']","[0, 0, '-2', 0, 0, 0, '-5', '3', '3', 0, '-5', 0, '-5', 0, 0, 0, 0, 0, 0, '3', '3']",-5
in,"TIMESINDONESIA, SURABAYA – Tren cloud kitchen yang sempat meningkat di masa pandemi, sudah mengalami sedikit penyesuaian ketika status pandemi berubah menjadi endemi.

Istilah cloud kitchen yang tadinya hanya berupa dapur virtual yang berisi beberapa bisn…https://t.co/OUpIlI0DhQ",timesindonesia surabaya tren cloud kitchen meningkat pandemi mengalami penyesuaian status pandemi berubah endemi istilah cloud kitchen dapur virtual berisi bisn ,"['timesindonesia', 'surabaya', 'tren', 'cloud', 'kitchen', 'meningkat', 'pandemi', 'mengalami', 'penyesuaian', 'status', 'pandemi', 'berubah', 'endemi', 'istilah', 'cloud', 'kitchen', 'dapur', 'virtual', 'berisi', 'bisn']","[0, 0, '-2', 0, 0, 0, '-5', '3', '3', 0, '-5', 0, '-5', 0, 0, 0, 0, 0, 0, 0]",-11
in,"@radenrauf @ruswalll Tanggal 3 Juni kemarin first time ketemu @isyanasarasvati lagi setelah 2 tahun Pandemi, pas ketemu langsung di konser pribadi juga bayangin how lucky i am. Btw, goodluck for Lexiconcert Surabaya dan Bali kak Isyan❤️",tanggal juni kemarin first time ketemu pandemi pa ketemu langsung konser pribadi bayangin how lucky am btw goodluck for lexiconcert surabaya bali kak isyan ,"['tanggal', 'juni', 'kemarin', 'first', 'time', 'ketemu', 'pandemi', 'pa', 'ketemu', 'langsung', 'konser', 'pribadi', 'bayangin', 'how', 'lucky', 'am', 'btw', 'goodluck', 'for', 'lexiconcert', 'surabaya', 'bali', 'kak', 'isyan']","['-4', 0, 0, 0, 0, '1', '-5', '-5', '1', '3', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-9
in,@geloraco Saat kita yakin Allah akan mencukupi kebutuhan kita selama pandemi senilai 5 x UMR surabaya pekerjaanku lepas..!! Alhamdulillah masih bisa nguliahkan anak..!!,allah mencukupi kebutuhan pandemi senilai umr surabaya pekerjaanku lepas alhamdulillah nguliahkan anak ,"['allah', 'mencukupi', 'kebutuhan', 'pandemi', 'senilai', 'umr', 'surabaya', 'pekerjaanku', 'lepas', 'alhamdulillah', 'nguliahkan', 'anak']","['5', '-3', '4', '-5', 0, 0, 0, 0, '-2', '5', 0, '-3']",1
in,"Event bazar buku gede-gedean plisss🤩🐺📚 Kudu dateng yg di Surabaya. Diskon ga main-main bangett. 50% - 90% ga tuh🏷💸. Ihh mauu dateng, sekalian mau preview pass nya, bakal jadi pertama kalinya ikut BBW setelah kena pandemi. #BBWSby22 #BCAxBBW https://t.co/1eXT2LCaGj",event bazar buku gede gedean pliss kudu dateng yg surabaya diskon ga main main bangett 50 90 ga tuh ihh mauu dateng preview pas nya kalinya bbw kena pandemi bbwsby22 bcaxbbw ,"['event', 'bazar', 'buku', 'gede', 'gedean', 'pliss', 'kudu', 'dateng', 'yg', 'surabaya', 'diskon', 'ga', 'main', 'main', 'bangett', '50', '90', 'ga', 'tuh', 'ihh', 'mauu', 'dateng', 'preview', 'pas', 'nya', 'kalinya', 'bbw', 'kena', 'pandemi', 'bbwsby22', 'bcaxbbw']","[0, 0, 0, '2', 0, 0, 0, '2', 0, 0, '2', 0, '2', '2', '-2', 0, 0, 0, 0, '-5', 0, '2', 0, '3', 0, 0, 0, '-3', '-5', 0, 0]",0
in,"Di tengah kebahagiaan nonton stand up lagi,bahagia juga ngeliat JKT48 yang sukses menggelar tur di Surabaya setelah terhalang pandemi seneng ngeliatnya penonton sampe rame penuhin mall walaupun ini tur terakhir dua oshiku",kebahagiaan nonton stand up bahagia ngeliat jkt48 sukses menggelar tur surabaya terhalang pandemi seneng ngeliatnya penonton sampe rame penuhin mall tur oshiku ,"['kebahagiaan', 'nonton', 'stand', 'up', 'bahagia', 'ngeliat', 'jkt48', 'sukses', 'menggelar', 'tur', 'surabaya', 'terhalang', 'pandemi', 'seneng', 'ngeliatnya', 'penonton', 'sampe', 'rame', 'penuhin', 'mall', 'tur', 'oshiku']","['4', 0, 0, 0, '4', 0, 0, '3', 0, 0, 0, '3', '-5', '5', 0, 0, 0, '2', 0, 0, 0, 0]",16
in,"Selama Pandemi, Pemkot Surabaya Dinilai Mampu Tekan Kasus Covid-19

https://t.co/9Z6hCd9ufD",pandemi pemkot surabaya dinilai tekan covid 19 ,"['pandemi', 'pemkot', 'surabaya', 'dinilai', 'tekan', 'covid', '19']","['-5', 0, 0, 0, '1', 0, 0]",-4
in,PT SIER dinilai berkontribusi dalam membantu penanganan pandemi Covid-19 khususnya di Kota Surabaya dan mampu... https://t.co/eZbkJ0pt3Q,pt sier dinilai berkontribusi membantu penanganan pandemi covid 19 kota surabaya ,"['pt', 'sier', 'dinilai', 'berkontribusi', 'membantu', 'penanganan', 'pandemi', 'covid', '19', 'kota', 'surabaya']","[0, 0, 0, 0, '4', '1', '-5', 0, 0, '-1', 0]",-1
in,"Ia memaparkan strateginya membangkitkan ekonomi daerah yang sempat terdampak pandemi Covid-19. Eri menjelaskan, pemulihan ekonomi Kota Surabaya setelah pandemi Covid-19 dilakukan dengan program padat karya.",memaparkan strateginya membangkitkan ekonomi daerah terdampak pandemi covid 19 eri pemulihan ekonomi kota surabaya pandemi covid 19 program padat karya ,"['memaparkan', 'strateginya', 'membangkitkan', 'ekonomi', 'daerah', 'terdampak', 'pandemi', 'covid', '19', 'eri', 'pemulihan', 'ekonomi', 'kota', 'surabaya', 'pandemi', 'covid', '19', 'program', 'padat', 'karya']","[0, 0, 0, 0, 0, 0, '-5', 0, 0, 0, 0, 0, '-1', 0, '-5', 0, 0, 0, 0, '3']",-8
in,Pemerintah Kota Surabaya memborong produk dari pelaku Usaha Mikro Kecil dan Menengah (UMKM) untuk menggenjot perekonomian rakyat agar bangkit dari pandemi COVID-19 yang difasilitasi melalui aplikasi pasar elektronik atau e-peken. https://t.co/6s8wbWr4OF,pemerintah kota surabaya memborong produk pelaku usaha mikro menengah umkm menggenjot perekonomian rakyat bangkit pandemi covid 19 difasilitasi aplikasi pasar elektronik peken ,"['pemerintah', 'kota', 'surabaya', 'memborong', 'produk', 'pelaku', 'usaha', 'mikro', 'menengah', 'umkm', 'menggenjot', 'perekonomian', 'rakyat', 'bangkit', 'pandemi', 'covid', '19', 'difasilitasi', 'aplikasi', 'pasar', 'elektronik', 'peken']","[0, '-1', 0, 0, '3', 0, '1', '-3', 0, 0, 0, 0, 0, '2', '-5', 0, 0, 0, '-4', 0, 0, 0]",-7
in,"Dibantu Pemkot Surabaya, UKM Dolly Bangkit dari Hantaman Pandemi
https://t.co/tvsyuFklVE",dibantu pemkot surabaya ukm dolly bangkit hantaman pandemi ,"['dibantu', 'pemkot', 'surabaya', 'ukm', 'dolly', 'bangkit', 'hantaman', 'pandemi']","['2', 0, 0, 0, 0, '2', '-3', '-5']",-4
in,@Askrlfess terus lagi jaman pandemi dari 2019 sampai sekarang udah gapernah ada uang tambahan kalau telat bayar kuliah. dah bgtu pokoknya kalau surabaya boleh coba ke wm cek ke instanya aja banyak infonya tp gue lupa nama ignya apa yh kampusku itu,jaman pandemi 2019 udah gapernah uang tambahan telat bayar kuliah dah bgtu pokoknya surabaya coba wm cek instanya aja infonya tp gue lupa nama ignya yh kampusku ,"['jaman', 'pandemi', '2019', 'udah', 'gapernah', 'uang', 'tambahan', 'telat', 'bayar', 'kuliah', 'dah', 'bgtu', 'pokoknya', 'surabaya', 'coba', 'wm', 'cek', 'instanya', 'aja', 'infonya', 'tp', 'gue', 'lupa', 'nama', 'ignya', 'yh', 'kampusku']","['-2', '-5', 0, 0, '-3', 0, '5', '-5', '1', '1', '-3', 0, '-3', 0, '2', 0, '-4', 0, '1', 0, 0, 0, '1', 0, 0, 0, 0]",-14
in,Pandemi Picu Kreativitas Mahasiswa di Surabaya Buat Furnitur Multi Fungsi https://t.co/XddwewnzS5,pandemi picu kreativitas mahasiswa surabaya furnitur multi fungsi ,"['pandemi', 'picu', 'kreativitas', 'mahasiswa', 'surabaya', 'furnitur', 'multi', 'fungsi']","['-5', 0, '4', 0, 0, 0, 0, 0]",-1
in,"Reuni Arsempat Delima di Surabaya, Kenakan Syal di Leher Sebagai Tanda Pandemi Covid-19 Kian Landai https://t.co/SLmi9cophH",reuni arsempat delima surabaya kenakan syal leher tanda pandemi covid 19 kian landai ,"['reuni', 'arsempat', 'delima', 'surabaya', 'kenakan', 'syal', 'leher', 'tanda', 'pandemi', 'covid', '19', 'kian', 'landai']","[0, 0, 0, 0, 0, 0, 0, '-2', '-5', 0, 0, 0, 0]",-7
in,"Gagasan tentang epidemiologi bencana diutarakan Bang Doktor Defriman Djafri sebagai salah satu pembelajaran dari pandemi terakhir. bagaimana bentuknya? mari kita simak pada saat parade gagasan di Jambore SKM Nasional

Munas VI Persakmi
Jambore SKM Nasional I
Surabaya, 24-25 Juni https://t.co/yedmyOCBqx",gagasan epidemiologi bencana diutarakan bang doktor defriman djafri salah pembelajaran pandemi bentuknya mari simak parade gagasan jambore skm nasional munas vi persakmi jambore skm nasional surabaya 24 25 juni ,"['gagasan', 'epidemiologi', 'bencana', 'diutarakan', 'bang', 'doktor', 'defriman', 'djafri', 'salah', 'pembelajaran', 'pandemi', 'bentuknya', 'mari', 'simak', 'parade', 'gagasan', 'jambore', 'skm', 'nasional', 'munas', 'vi', 'persakmi', 'jambore', 'skm', 'nasional', 'surabaya', '24', '25', 'juni']","[0, 0, '-5', 0, 0, 0, 0, 0, '-4', 0, '-5', 0, '4', '3', '1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-6
in,"BUMN Erick Thohir menghadiri Pertemuan &amp; Makan Siang dengan Pengusaha se-Jatim, Indonesia Link di Royal Tulip Darmo Surabaya yang mengangkat tema ""Peluang dan Prospek Usaha Indonesia Pasca Pandemi 2024""

@erickthohir 
#BangkitBersamaET https://t.co/5YH54PGvTe",bumn erick thohir menghadiri pertemuan amp makan siang pengusaha jatim indonesia link royal tulip darmo surabaya mengangkat tema peluang prospek usaha indonesia pasca pandemi 2024 bangkitbersamaet ,"['bumn', 'erick', 'thohir', 'menghadiri', 'pertemuan', 'amp', 'makan', 'siang', 'pengusaha', 'jatim', 'indonesia', 'link', 'royal', 'tulip', 'darmo', 'surabaya', 'mengangkat', 'tema', 'peluang', 'prospek', 'usaha', 'indonesia', 'pasca', 'pandemi', '2024', 'bangkitbersamaet']","[0, 0, 0, 0, '3', 0, '1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '3', '1', 0, 0, '-5', 0, 0]",3
in,@starfess 3 kali lebaran cece belum pulkam ke surabaya gara2 pandemi akhirnya bisa sekalian konser ya ce 🥺 https://t.co/5z5mJLYybE,kali lebaran cece pulkam surabaya gara2 pandemi konser ya ce ,"['kali', 'lebaran', 'cece', 'pulkam', 'surabaya', 'gara2', 'pandemi', 'konser', 'ya', 'ce']","[0, 0, 0, 0, 0, 0, '-5', 0, '4', 0]",-1
in,"Panduan buat temen temen yang mau ke venue 10th Anniversary Surabaya guys, slmat berjumpa Osha Oshi buat smua teman² yang hadir di City of Tomorrow, buat yg blum bisa berkesempatan ikut, yuk meramaikan HT #JKT4810thAnnivTourSBY biar sama² mrasakan euforia setelah 2 tahun pandemi",panduan temen temen venue 10th anniversary surabaya guy slmat berjumpa osha oshi smua teman hadir city of tomorrow yg blum berkesempatan yuk meramaikan ht jkt4810thannivtoursby biar mrasakan euforia pandemi ,"['panduan', 'temen', 'temen', 'venue', '10th', 'anniversary', 'surabaya', 'guy', 'slmat', 'berjumpa', 'osha', 'oshi', 'smua', 'teman', 'hadir', 'city', 'of', 'tomorrow', 'yg', 'blum', 'berkesempatan', 'yuk', 'meramaikan', 'ht', 'jkt4810thannivtoursby', 'biar', 'mrasakan', 'euforia', 'pandemi']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '2', 0, 0, 0, 0, 0, 0, '4', 0, 0, 0, '1', 0, 0, '-5']",2
in,"Terjun di Kejuaraan Budapest Hungaria 2022, Ini Target Atlet Muda Loncat Indah Asal Jatim.

Surabaya (https://t.co/ksziGGG4m3) – Vakum hampir dua tahun dari kompetisi di tingkat internasional karena pandemi… https://t.co/oTiuIX0LHV #jatim #loncatindah #olahraga #surabaya",terjun kejuaraan budapest hungaria 2022 target atlet muda loncat indah jatim surabaya vakum kompetisi tingkat internasional pandemi jatim loncatindah olahraga surabaya ,"['terjun', 'kejuaraan', 'budapest', 'hungaria', '2022', 'target', 'atlet', 'muda', 'loncat', 'indah', 'jatim', 'surabaya', 'vakum', 'kompetisi', 'tingkat', 'internasional', 'pandemi', 'jatim', 'loncatindah', 'olahraga', 'surabaya']","['1', 0, 0, 0, 0, 0, 0, '-2', 0, '3', 0, 0, '-3', 0, '1', 0, '-5', 0, 0, 0, 0]",-5
in,"Pergerakan penumpang dan pesawat di Bandara Juanda, Surabaya &amp; Bandara Ngurah Rai Bali naik fantastis setelah pandemi covid-19 mereda #bandarangurahrai https://t.co/MXHxJGAO2o",pergerakan penumpang pesawat bandara juanda surabaya amp bandara ngurah rai bali fantastis pandemi covid 19 mereda bandarangurahrai ,"['pergerakan', 'penumpang', 'pesawat', 'bandara', 'juanda', 'surabaya', 'amp', 'bandara', 'ngurah', 'rai', 'bali', 'fantastis', 'pandemi', 'covid', '19', 'mereda', 'bandarangurahrai']","[0, '-3', '-3', 0, 0, 0, 0, 0, 0, 0, 0, 0, '-5', 0, 0, 0, 0]",-11
in,@badminton__fess Klo sebelum pandemi level IS IC di semarang gratis tis tis... Klo waktu di surabaya sktr 25-30k kyknya.,klo pandemi level is ic semarang gratis ti ti klo surabaya sktr 25 30k kyknya ,"['klo', 'pandemi', 'level', 'is', 'ic', 'semarang', 'gratis', 'ti', 'ti', 'klo', 'surabaya', 'sktr', '25', '30k', 'kyknya']","[0, '-5', 0, 0, 0, 0, '4', 0, 0, 0, 0, 0, 0, 0, 0]",-1
in,"Situasi pandemi Covid-19 terindikasi memburuk di Surabaya, Jawa Timur, meski secara umum masih dalam kategori terkendali. Penerapan protokol kesehatan tetap amat penting dalam pengendalian penyakit ini. #Nusantara #AdadiKompas
https://t.co/qIA8UhzMoF",situasi pandemi covid 19 terindikasi memburuk surabaya jawa timur kategori terkendali penerapan protokol kesehatan pengendalian penyakit nusantara adadikompas ,"['situasi', 'pandemi', 'covid', '19', 'terindikasi', 'memburuk', 'surabaya', 'jawa', 'timur', 'kategori', 'terkendali', 'penerapan', 'protokol', 'kesehatan', 'pengendalian', 'penyakit', 'nusantara', 'adadikompas']","[0, '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-4', 0, 0]",-9
in,"Situasi pandemi Covid-19 terindikasi memburuk di Surabaya, Jawa Timur, meski secara umum masih dalam kategori terkendali. Penerapan protokol kesehatan tetap amat penting dalam pengendalian penyakit ini. #Nusantara #AdadiKompas
https://t.co/z8K7V2Mrtj",situasi pandemi covid 19 terindikasi memburuk surabaya jawa timur kategori terkendali penerapan protokol kesehatan pengendalian penyakit nusantara adadikompas ,"['situasi', 'pandemi', 'covid', '19', 'terindikasi', 'memburuk', 'surabaya', 'jawa', 'timur', 'kategori', 'terkendali', 'penerapan', 'protokol', 'kesehatan', 'pengendalian', 'penyakit', 'nusantara', 'adadikompas']","[0, '-5', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '-4', 0, 0]",-9
in,"Wali Kota Surabaya Eri Cahyadi Berdayakan Aset Pemerintah untuk UMKM

Dia menyebutkan Pemkot Surabaya saat ini terus mendayagunakan seluruh aset agar bisa berguna untuk membangkitkan ekonomi rakyat yang terdampak pandemi Covid-19. https://t.co/sW3Yabr5XV",wali kota surabaya eri cahyadi berdayakan aset pemerintah umkm pemkot surabaya mendayagunakan aset berguna membangkitkan ekonomi rakyat terdampak pandemi covid 19 ,"['wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'berdayakan', 'aset', 'pemerintah', 'umkm', 'pemkot', 'surabaya', 'mendayagunakan', 'aset', 'berguna', 'membangkitkan', 'ekonomi', 'rakyat', 'terdampak', 'pandemi', 'covid', '19']","[0, '-1', 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, '5', 0, 0, 0, 0, '-5', 0, 0]",-1
